2025-12-17 09:54:36.953 [main] INFO  com.example.TalisWebManagementApplication - Starting TalisWebManagementApplication using Java 21.0.8 with PID 10500 (D:\Code\Java_Code\Java_Web02\Talis-web-management\target\classes started by sun in D:\Code\Java_Code\Java_Web02)
2025-12-17 17:05:44.566 [main] INFO  com.example.TalisWebManagementApplication - Starting TalisWebManagementApplication using Java 21.0.8 with PID 32972 (D:\Code\Java_Code\Java_Web02\Talis-web-management\target\classes started by sun in D:\Code\Java_Code\Java_Web02)
2025-12-17 17:05:44.568 [main] INFO  com.example.TalisWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-12-17 17:05:46.220 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-12-17 17:05:46.246 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-17 17:05:46.248 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-12-17 17:05:46.248 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.49]
2025-12-17 17:05:46.318 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-17 17:05:46.318 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1697 ms
2025-12-17 17:05:46.577 [main] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'webConfig': Unsatisfied dependency expressed through field 'interceptor': No qualifying bean of type 'com.example.interceptor.TokenIntercoptor' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
2025-12-17 17:05:46.582 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2025-12-17 17:05:46.599 [main] INFO  o.s.b.a.logging.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2025-12-17 17:05:46.639 [main] ERROR o.s.b.diagnostics.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Field interceptor in com.example.config.webConfig required a bean of type 'com.example.interceptor.TokenIntercoptor' that could not be found.

The injection point has the following annotations:
	- @org.springframework.beans.factory.annotation.Autowired(required=true)


Action:

Consider defining a bean of type 'com.example.interceptor.TokenIntercoptor' in your configuration.

2025-12-17 17:06:24.296 [main] INFO  com.example.TalisWebManagementApplication - Starting TalisWebManagementApplication using Java 21.0.8 with PID 37816 (D:\Code\Java_Code\Java_Web02\Talis-web-management\target\classes started by sun in D:\Code\Java_Code\Java_Web02)
2025-12-17 17:06:24.300 [main] INFO  com.example.TalisWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-12-17 17:06:26.553 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-12-17 17:06:26.581 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-17 17:06:26.583 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-12-17 17:06:26.584 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.49]
2025-12-17 17:06:26.711 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-17 17:06:26.711 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2329 ms
2025-12-17 17:06:28.105 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-17 17:06:28.139 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-12-17 17:06:28.150 [main] INFO  com.example.TalisWebManagementApplication - Started TalisWebManagementApplication in 4.622 seconds (process running for 6.328)
2025-12-17 17:06:40.807 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-17 17:06:40.807 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-12-17 17:06:40.810 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-12-17 17:06:40.848 [http-nio-8080-exec-1] INFO  com.example.interceptor.TokenIntercoptor - token不存在--拦截
2025-12-17 17:06:43.814 [http-nio-8080-exec-2] INFO  com.example.interceptor.TokenIntercoptor - token不存在--拦截
2025-12-17 17:06:46.405 [http-nio-8080-exec-6] INFO  com.example.interceptor.TokenIntercoptor - token不存在--拦截
2025-12-17 17:06:49.396 [http-nio-8080-exec-7] INFO  com.example.interceptor.TokenIntercoptor - token不存在--拦截
2025-12-17 17:07:39.776 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-12-17 17:07:39.789 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-12-17 17:07:45.202 [main] INFO  com.example.TalisWebManagementApplication - Starting TalisWebManagementApplication using Java 21.0.8 with PID 33352 (D:\Code\Java_Code\Java_Web02\Talis-web-management\target\classes started by sun in D:\Code\Java_Code\Java_Web02)
2025-12-17 17:07:45.205 [main] INFO  com.example.TalisWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-12-17 17:07:47.067 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-12-17 17:07:47.086 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-17 17:07:47.088 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-12-17 17:07:47.088 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.49]
2025-12-17 17:07:47.199 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-17 17:07:47.200 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1925 ms
2025-12-17 17:07:48.326 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-17 17:07:48.376 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-12-17 17:07:48.387 [main] INFO  com.example.TalisWebManagementApplication - Started TalisWebManagementApplication in 3.769 seconds (process running for 5.069)
2025-12-17 17:07:56.670 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-17 17:07:56.670 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-12-17 17:07:56.672 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-12-17 17:07:56.723 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:07:56.757 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-12-17 17:07:57.497 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@346ef302
2025-12-17 17:07:57.501 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-12-17 17:07:57.952 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:08:00.663 [http-nio-8080-exec-2] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:08:38.085 [http-nio-8080-exec-4] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:08:40.766 [http-nio-8080-exec-5] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:09:19.416 [http-nio-8080-exec-7] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:09:26.437 [http-nio-8080-exec-8] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:09:28.261 [http-nio-8080-exec-6] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:09:29.445 [http-nio-8080-exec-9] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:09:59.847 [http-nio-8080-exec-10] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:12:04.113 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:12:05.115 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:12:05.879 [http-nio-8080-exec-2] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:12:11.663 [http-nio-8080-exec-4] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:12:12.126 [http-nio-8080-exec-5] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:16:09.675 [http-nio-8080-exec-7] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:21:02.252 [http-nio-8080-exec-8] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:23:11.816 [http-nio-8080-exec-6] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:23:17.117 [http-nio-8080-exec-9] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:23:42.440 [http-nio-8080-exec-10] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:23:46.321 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:24:04.725 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:24:34.383 [http-nio-8080-exec-2] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:26:33.326 [http-nio-8080-exec-4] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:26:38.615 [http-nio-8080-exec-5] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:26:39.661 [http-nio-8080-exec-7] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:27:53.331 [http-nio-8080-exec-8] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:27:59.719 [http-nio-8080-exec-6] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:28:01.178 [http-nio-8080-exec-9] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:28:03.851 [http-nio-8080-exec-10] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:28:11.222 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:32:09.637 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:32:30.349 [http-nio-8080-exec-2] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=测试部qqq, createTime=null, updateTime=null)
2025-12-17 17:32:30.446 [http-nio-8080-exec-2] WARN  com.example.aop.OperationLogAspect - token 解析失败: JWT String argument cannot be null or empty.
2025-12-17 17:32:30.448 [http-nio-8080-exec-2] INFO  com.example.aop.OperationLogAspect - 操作日志：OperateLog(id=null, operateEmpId=null, operateTime=2025-12-17T17:32:30.446301900, className=com.example.controller.DeptController, methodName=insert, methodParams=[Dept(id=null, name=测试部qqq, createTime=2025-12-17T17:32:30.350968700, updateTime=2025-12-17T17:32:30.350968700)], returnValue=Result(code=1, msg=success, data=null), costTime=51)
2025-12-17 17:32:31.993 [http-nio-8080-exec-4] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:32:54.820 [http-nio-8080-exec-5] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=测试部3, createTime=null, updateTime=null)
2025-12-17 17:32:54.828 [http-nio-8080-exec-5] WARN  com.example.aop.OperationLogAspect - token 解析失败: JWT String argument cannot be null or empty.
2025-12-17 17:32:54.828 [http-nio-8080-exec-5] INFO  com.example.aop.OperationLogAspect - 操作日志：OperateLog(id=null, operateEmpId=null, operateTime=2025-12-17T17:32:54.828090100, className=com.example.controller.DeptController, methodName=insert, methodParams=[Dept(id=null, name=测试部3, createTime=2025-12-17T17:32:54.820918, updateTime=2025-12-17T17:32:54.820918)], returnValue=Result(code=1, msg=success, data=null), costTime=7)
2025-12-17 17:32:55.946 [http-nio-8080-exec-7] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:34:45.917 [http-nio-8080-exec-8] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:34:47.517 [http-nio-8080-exec-6] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:34:59.897 [http-nio-8080-exec-9] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:35:09.797 [http-nio-8080-exec-10] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:35:11.263 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:35:25.409 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:35:29.589 [http-nio-8080-exec-2] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:35:34.273 [http-nio-8080-exec-4] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:35:34.278 [http-nio-8080-exec-4] WARN  com.example.aop.OperationLogAspect - token 解析失败: JWT String argument cannot be null or empty.
2025-12-17 17:35:34.278 [http-nio-8080-exec-4] INFO  com.example.aop.OperationLogAspect - 操作日志：OperateLog(id=null, operateEmpId=null, operateTime=2025-12-17T17:35:34.278256900, className=com.example.controller.DeptController, methodName=insert, methodParams=[Dept(id=null, name=qwe, createTime=2025-12-17T17:35:34.273086200, updateTime=2025-12-17T17:35:34.273086200)], returnValue=Result(code=1, msg=success, data=null), costTime=5)
2025-12-17 17:35:34.294 [http-nio-8080-exec-5] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:35:46.000 [http-nio-8080-exec-7] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:35:47.074 [http-nio-8080-exec-7] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:36:05.605 [http-nio-8080-exec-8] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:07.637 [http-nio-8080-exec-6] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:10.835 [http-nio-8080-exec-9] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:14.571 [http-nio-8080-exec-10] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:17.813 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:22.028 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:25.550 [http-nio-8080-exec-2] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:26.810 [http-nio-8080-exec-4] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:28.279 [http-nio-8080-exec-5] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:33.641 [http-nio-8080-exec-7] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:36:33.647 [http-nio-8080-exec-7] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:36:48.013 [http-nio-8080-exec-8] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:49.220 [http-nio-8080-exec-6] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:36:53.655 [http-nio-8080-exec-9] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:36:53.661 [http-nio-8080-exec-9] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:37:24.408 [http-nio-8080-exec-10] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:37:24.414 [http-nio-8080-exec-10] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:37:29.882 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:37:29.889 [http-nio-8080-exec-1] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:37:30.538 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:37:30.544 [http-nio-8080-exec-3] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:37:30.713 [http-nio-8080-exec-2] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:37:30.718 [http-nio-8080-exec-2] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:37:30.862 [http-nio-8080-exec-4] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:37:30.867 [http-nio-8080-exec-4] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:37:30.997 [http-nio-8080-exec-5] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:37:31.002 [http-nio-8080-exec-5] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:37:31.134 [http-nio-8080-exec-7] INFO  com.example.controller.DeptController - 添加部门信息:Dept(id=null, name=qwe, createTime=null, updateTime=null)
2025-12-17 17:37:31.138 [http-nio-8080-exec-7] ERROR com.example.exception.GlobalExceptionHandler - 捕获到异常: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
### The error may exist in com/example/mapper/DeptMapper.java (best guess)
### The error may involve com.example.mapper.DeptMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into dept(name, create_time, update_time) values(?, ?, ?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'qwe' for key 'dept.name'
; Duplicate entry 'qwe' for key 'dept.name'
2025-12-17 17:38:51.960 [http-nio-8080-exec-8] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:38:53.646 [http-nio-8080-exec-6] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:40:25.815 [http-nio-8080-exec-9] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:40:27.225 [http-nio-8080-exec-10] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:40:28.261 [http-nio-8080-exec-1] INFO  com.example.controller.DeptController - 查询全部部门信息
2025-12-17 17:44:32.022 [http-nio-8080-exec-3] INFO  com.example.controller.DeptController - 查询全部部门信息
